id,category,venueName,region,startTime,endTime,days,dates,officialUrl,night,memo,accessNote
keirin-2026-06-04-45,keirin,豊橋競輪場,愛知県,15:00,21:00,,2026-06-04,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,豊橋競輪場の公式発表もあわせて確認してください。
keirin-2026-06-04-63,keirin,防府競輪場,山口県,10:30,16:30,,2026-06-04,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F1 / 通常開催想定,防府競輪場の公式発表もあわせて確認してください。
keirin-2026-06-04-21,keirin,弥彦競輪場,新潟県,10:30,16:30,,2026-06-04,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F1 / 通常開催想定,弥彦競輪場の公式発表もあわせて確認してください。
keirin-2026-06-05-43,keirin,岐阜競輪場,岐阜県,10:30,16:30,,2026-06-05,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,岐阜競輪場の公式発表もあわせて確認してください。
keirin-2026-06-05-83,keirin,久留米競輪場,福岡県,10:30,16:30,,2026-06-05,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。G3 / 通常開催想定,久留米競輪場の公式発表もあわせて確認してください。
keirin-2026-06-05-22,keirin,前橋競輪場,群馬県,15:00,21:00,,2026-06-05,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,前橋競輪場の公式発表もあわせて確認してください。
keirin-2026-06-05-25,keirin,大宮競輪場,埼玉県,10:30,16:30,,2026-06-05,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,大宮競輪場の公式発表もあわせて確認してください。
keirin-2026-06-05-11,keirin,函館競輪場,北海道,10:30,16:30,,2026-06-05,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,函館競輪場の公式発表もあわせて確認してください。
keirin-2026-06-05-35,keirin,平塚競輪場,神奈川県,15:00,21:00,,2026-06-05,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,平塚競輪場の公式発表もあわせて確認してください。
keirin-2026-06-05-45,keirin,豊橋競輪場,愛知県,15:00,21:00,,2026-06-05,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,豊橋競輪場の公式発表もあわせて確認してください。
keirin-2026-06-05-63,keirin,防府競輪場,山口県,10:30,16:30,,2026-06-05,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F1 / 通常開催想定,防府競輪場の公式発表もあわせて確認してください。
keirin-2026-06-05-21,keirin,弥彦競輪場,新潟県,10:30,16:30,,2026-06-05,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F1 / 通常開催想定,弥彦競輪場の公式発表もあわせて確認してください。
keirin-2026-06-06-43,keirin,岐阜競輪場,岐阜県,10:30,16:30,,2026-06-06,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,岐阜競輪場の公式発表もあわせて確認してください。
keirin-2026-06-06-83,keirin,久留米競輪場,福岡県,10:30,16:30,,2026-06-06,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。G3 / 通常開催想定,久留米競輪場の公式発表もあわせて確認してください。
keirin-2026-06-06-73,keirin,小松島競輪場,徳島県,15:00,21:00,,2026-06-06,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,小松島競輪場の公式発表もあわせて確認してください。
keirin-2026-06-06-25,keirin,大宮競輪場,埼玉県,10:30,16:30,,2026-06-06,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,大宮競輪場の公式発表もあわせて確認してください。
keirin-2026-06-06-53,keirin,奈良競輪場,奈良県,15:00,21:00,,2026-06-06,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,奈良競輪場の公式発表もあわせて確認してください。
keirin-2026-06-06-11,keirin,函館競輪場,北海道,10:30,16:30,,2026-06-06,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,函館競輪場の公式発表もあわせて確認してください。
keirin-2026-06-06-21,keirin,弥彦競輪場,新潟県,10:30,16:30,,2026-06-06,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F1 / 通常開催想定,弥彦競輪場の公式発表もあわせて確認してください。
keirin-2026-06-07-37,keirin,伊東競輪場,静岡県,10:30,16:30,,2026-06-07,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F1 / 通常開催想定,伊東競輪場の公式発表もあわせて確認してください。
keirin-2026-06-07-83,keirin,久留米競輪場,福岡県,10:30,16:30,,2026-06-07,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。G3 / 通常開催想定,久留米競輪場の公式発表もあわせて確認してください。
keirin-2026-06-07-73,keirin,小松島競輪場,徳島県,15:00,21:00,,2026-06-07,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,小松島競輪場の公式発表もあわせて確認してください。
keirin-2026-06-07-47,keirin,松阪競輪場,三重県,10:30,16:30,,2026-06-07,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F1 / 通常開催想定,松阪競輪場の公式発表もあわせて確認してください。
keirin-2026-06-07-25,keirin,大宮競輪場,埼玉県,10:30,16:30,,2026-06-07,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,大宮競輪場の公式発表もあわせて確認してください。
keirin-2026-06-07-53,keirin,奈良競輪場,奈良県,15:00,21:00,,2026-06-07,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,奈良競輪場の公式発表もあわせて確認してください。
keirin-2026-06-07-11,keirin,函館競輪場,北海道,10:30,16:30,,2026-06-07,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,函館競輪場の公式発表もあわせて確認してください。
keirin-2026-06-08-13,keirin,いわき平競輪場,福島県,10:30,16:30,,2026-06-08,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F1 / 通常開催想定,いわき平競輪場の公式発表もあわせて確認してください。
keirin-2026-06-08-37,keirin,伊東競輪場,静岡県,10:30,16:30,,2026-06-08,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F1 / 通常開催想定,伊東競輪場の公式発表もあわせて確認してください。
keirin-2026-06-08-73,keirin,小松島競輪場,徳島県,15:00,21:00,,2026-06-08,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,小松島競輪場の公式発表もあわせて確認してください。
keirin-2026-06-08-47,keirin,松阪競輪場,三重県,10:30,16:30,,2026-06-08,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F1 / 通常開催想定,松阪競輪場の公式発表もあわせて確認してください。
keirin-2026-06-08-44,keirin,大垣競輪場,岐阜県,10:30,16:30,,2026-06-08,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,大垣競輪場の公式発表もあわせて確認してください。
keirin-2026-06-08-53,keirin,奈良競輪場,奈良県,15:00,21:00,,2026-06-08,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,奈良競輪場の公式発表もあわせて確認してください。
keirin-2026-06-08-63,keirin,防府競輪場,山口県,10:30,16:30,,2026-06-08,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,防府競輪場の公式発表もあわせて確認してください。
keirin-2026-06-09-13,keirin,いわき平競輪場,福島県,10:30,16:30,,2026-06-09,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F1 / 通常開催想定,いわき平競輪場の公式発表もあわせて確認してください。
keirin-2026-06-09-37,keirin,伊東競輪場,静岡県,10:30,16:30,,2026-06-09,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F1 / 通常開催想定,伊東競輪場の公式発表もあわせて確認してください。
keirin-2026-06-09-24,keirin,宇都宮競輪場,栃木県,15:00,21:00,,2026-06-09,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,宇都宮競輪場の公式発表もあわせて確認してください。
keirin-2026-06-09-47,keirin,松阪競輪場,三重県,10:30,16:30,,2026-06-09,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F1 / 通常開催想定,松阪競輪場の公式発表もあわせて確認してください。
keirin-2026-06-09-22,keirin,前橋競輪場,群馬県,10:30,16:30,,2026-06-09,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F1 / 通常開催想定,前橋競輪場の公式発表もあわせて確認してください。
keirin-2026-06-09-44,keirin,大垣競輪場,岐阜県,10:30,16:30,,2026-06-09,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,大垣競輪場の公式発表もあわせて確認してください。
keirin-2026-06-09-86,keirin,別府競輪場,大分県,15:00,21:00,,2026-06-09,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,別府競輪場の公式発表もあわせて確認してください。
keirin-2026-06-09-63,keirin,防府競輪場,山口県,10:30,16:30,,2026-06-09,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,防府競輪場の公式発表もあわせて確認してください。
keirin-2026-06-10-13,keirin,いわき平競輪場,福島県,10:30,16:30,,2026-06-10,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F1 / 通常開催想定,いわき平競輪場の公式発表もあわせて確認してください。
keirin-2026-06-10-24,keirin,宇都宮競輪場,栃木県,15:00,21:00,,2026-06-10,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,宇都宮競輪場の公式発表もあわせて確認してください。
keirin-2026-06-10-27,keirin,京王閣競輪場,東京都,10:30,16:30,,2026-06-10,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,京王閣競輪場の公式発表もあわせて確認してください。
keirin-2026-06-10-12,keirin,青森競輪場,青森県,10:30,16:30,,2026-06-10,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,青森競輪場の公式発表もあわせて確認してください。
keirin-2026-06-10-38,keirin,静岡競輪場,静岡県,10:30,16:30,,2026-06-10,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,静岡競輪場の公式発表もあわせて確認してください。
keirin-2026-06-10-22,keirin,前橋競輪場,群馬県,10:30,16:30,,2026-06-10,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F1 / 通常開催想定,前橋競輪場の公式発表もあわせて確認してください。
keirin-2026-06-10-44,keirin,大垣競輪場,岐阜県,10:30,16:30,,2026-06-10,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,大垣競輪場の公式発表もあわせて確認してください。
keirin-2026-06-10-86,keirin,別府競輪場,大分県,15:00,21:00,,2026-06-10,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,別府競輪場の公式発表もあわせて確認してください。
keirin-2026-06-10-63,keirin,防府競輪場,山口県,10:30,16:30,,2026-06-10,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,防府競輪場の公式発表もあわせて確認してください。
keirin-2026-06-11-24,keirin,宇都宮競輪場,栃木県,15:00,21:00,,2026-06-11,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,宇都宮競輪場の公式発表もあわせて確認してください。
keirin-2026-06-11-43,keirin,岐阜競輪場,岐阜県,10:30,16:30,,2026-06-11,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。G3 / 通常開催想定,岐阜競輪場の公式発表もあわせて確認してください。
keirin-2026-06-11-27,keirin,京王閣競輪場,東京都,10:30,16:30,,2026-06-11,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,京王閣競輪場の公式発表もあわせて確認してください。
keirin-2026-06-11-61,keirin,玉野競輪場,岡山県,10:30,16:30,,2026-06-11,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。G3 / 通常開催想定,玉野競輪場の公式発表もあわせて確認してください。
keirin-2026-06-11-12,keirin,青森競輪場,青森県,10:30,16:30,,2026-06-11,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,青森競輪場の公式発表もあわせて確認してください。
keirin-2026-06-11-38,keirin,静岡競輪場,静岡県,10:30,16:30,,2026-06-11,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,静岡競輪場の公式発表もあわせて確認してください。
keirin-2026-06-11-22,keirin,前橋競輪場,群馬県,10:30,16:30,,2026-06-11,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F1 / 通常開催想定,前橋競輪場の公式発表もあわせて確認してください。
keirin-2026-06-11-86,keirin,別府競輪場,大分県,15:00,21:00,,2026-06-11,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,別府競輪場の公式発表もあわせて確認してください。
keirin-2026-06-12-43,keirin,岐阜競輪場,岐阜県,10:30,16:30,,2026-06-12,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。G3 / 通常開催想定,岐阜競輪場の公式発表もあわせて確認してください。
keirin-2026-06-12-27,keirin,京王閣競輪場,東京都,10:30,16:30,,2026-06-12,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,京王閣競輪場の公式発表もあわせて確認してください。
keirin-2026-06-12-61,keirin,玉野競輪場,岡山県,10:30,16:30,,2026-06-12,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。G3 / 通常開催想定,玉野競輪場の公式発表もあわせて確認してください。
keirin-2026-06-12-12,keirin,青森競輪場,青森県,10:30,16:30,,2026-06-12,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,青森競輪場の公式発表もあわせて確認してください。
keirin-2026-06-12-38,keirin,静岡競輪場,静岡県,10:30,16:30,,2026-06-12,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,静岡競輪場の公式発表もあわせて確認してください。
keirin-2026-06-12-84,keirin,武雄競輪場,佐賀県,15:00,21:00,,2026-06-12,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,武雄競輪場の公式発表もあわせて確認してください。
keirin-2026-06-12-21,keirin,弥彦競輪場,新潟県,15:00,21:00,,2026-06-12,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,弥彦競輪場の公式発表もあわせて確認してください。
keirin-2026-06-13-37,keirin,伊東競輪場,静岡県,10:30,16:30,,2026-06-13,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F1 / 通常開催想定,伊東競輪場の公式発表もあわせて確認してください。
keirin-2026-06-13-43,keirin,岐阜競輪場,岐阜県,10:30,16:30,,2026-06-13,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。G3 / 通常開催想定,岐阜競輪場の公式発表もあわせて確認してください。
keirin-2026-06-13-61,keirin,玉野競輪場,岡山県,10:30,16:30,,2026-06-13,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。G3 / 通常開催想定,玉野競輪場の公式発表もあわせて確認してください。
keirin-2026-06-13-23,keirin,取手競輪場,茨城県,10:30,16:30,,2026-06-13,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,取手競輪場の公式発表もあわせて確認してください。
keirin-2026-06-13-53,keirin,奈良競輪場,奈良県,10:30,16:30,,2026-06-13,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,奈良競輪場の公式発表もあわせて確認してください。
keirin-2026-06-13-84,keirin,武雄競輪場,佐賀県,15:00,21:00,,2026-06-13,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,武雄競輪場の公式発表もあわせて確認してください。
keirin-2026-06-13-21,keirin,弥彦競輪場,新潟県,15:00,21:00,,2026-06-13,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,弥彦競輪場の公式発表もあわせて確認してください。
keirin-2026-06-14-37,keirin,伊東競輪場,静岡県,10:30,16:30,,2026-06-14,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F1 / 通常開催想定,伊東競輪場の公式発表もあわせて確認してください。
keirin-2026-06-14-43,keirin,岐阜競輪場,岐阜県,10:30,16:30,,2026-06-14,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。G3 / 通常開催想定,岐阜競輪場の公式発表もあわせて確認してください。
keirin-2026-06-14-61,keirin,玉野競輪場,岡山県,10:30,16:30,,2026-06-14,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。G3 / 通常開催想定,玉野競輪場の公式発表もあわせて確認してください。
keirin-2026-06-14-23,keirin,取手競輪場,茨城県,10:30,16:30,,2026-06-14,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,取手競輪場の公式発表もあわせて確認してください。
keirin-2026-06-14-36,keirin,小田原競輪場,神奈川県,10:30,16:30,,2026-06-14,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,小田原競輪場の公式発表もあわせて確認してください。
keirin-2026-06-14-53,keirin,奈良競輪場,奈良県,10:30,16:30,,2026-06-14,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,奈良競輪場の公式発表もあわせて確認してください。
keirin-2026-06-14-11,keirin,函館競輪場,北海道,10:30,16:30,,2026-06-14,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,函館競輪場の公式発表もあわせて確認してください。
keirin-2026-06-14-84,keirin,武雄競輪場,佐賀県,15:00,21:00,,2026-06-14,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,武雄競輪場の公式発表もあわせて確認してください。
keirin-2026-06-14-21,keirin,弥彦競輪場,新潟県,15:00,21:00,,2026-06-14,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,弥彦競輪場の公式発表もあわせて確認してください。
keirin-2026-06-15-37,keirin,伊東競輪場,静岡県,10:30,16:30,,2026-06-15,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F1 / 通常開催想定,伊東競輪場の公式発表もあわせて確認してください。
keirin-2026-06-15-23,keirin,取手競輪場,茨城県,10:30,16:30,,2026-06-15,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,取手競輪場の公式発表もあわせて確認してください。
keirin-2026-06-15-36,keirin,小田原競輪場,神奈川県,10:30,16:30,,2026-06-15,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,小田原競輪場の公式発表もあわせて確認してください。
keirin-2026-06-15-31,keirin,松戸競輪場,千葉県,15:00,21:00,,2026-06-15,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,松戸競輪場の公式発表もあわせて確認してください。
keirin-2026-06-15-47,keirin,松阪競輪場,三重県,15:00,21:00,,2026-06-15,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,松阪競輪場の公式発表もあわせて確認してください。
keirin-2026-06-15-53,keirin,奈良競輪場,奈良県,10:30,16:30,,2026-06-15,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,奈良競輪場の公式発表もあわせて確認してください。
